ticker,exchange,assetType,priceCurrency,startDate,endDate
NSNHF,OTCGREY,Stock,USD,,
NSNRX,NMFQS,Mutual Fund,USD,2009-05-27,2020-09-03
NSO,NYSE,Stock,USD,,
NSOIX,NMFQS,Mutual Fund,USD,2011-12-19,2020-09-03
NSOL,NASDAQ,Stock,USD,,
NSOPX,NMFQS,Mutual Fund,USD,2011-12-19,2020-09-03
NSP,NYSE,Stock,USD,1997-01-29,2020-09-03
NSPAX,NMFQS,Mutual Fund,USD,1995-06-05,2020-09-03
NSPBX,NMFQS,Mutual Fund,USD,1996-01-02,2017-05-02
NSPCX,NMFQS,Mutual Fund,USD,1995-06-05,2020-09-03
NSPDF,OTCQB,Stock,USD,2014-07-02,2020-09-03
NSPH,NASDAQ,Stock,USD,2007-11-01,2016-07-01
NSPIX,NMFQS,Mutual Fund,USD,1999-03-31,2020-09-03
NSPK,NASDAQ,Stock,USD,,
NSPR,NYSE,Stock,USD,2011-04-12,2020-09-03
NSPR-WS,NYSE MKT,Stock,USD,2016-08-01,2020-09-03
NSPR-WS-B,NYSE MKT,Stock,USD,2017-04-10,2020-09-03
NSPR1,NASDAQ,Stock,USD,,
NSPT,PINK,Stock,USD,2017-09-26,2020-09-03
NSPX,PINK,Stock,USD,2013-03-18,2020-09-03
NSR,NYSE,Stock,USD,2005-06-29,2017-08-17
NSRC,OTCBB,Stock,USD,2012-07-23,2018-01-09
NSRCF,OTCQB,Stock,USD,2018-01-05,2020-09-03
NSRCX,NMFQS,Mutual Fund,USD,2006-03-28,2018-12-28
NSREX,NMFQS,Mutual Fund,USD,2010-10-04,2018-05-18
NSRGF,PINK,Stock,USD,2007-07-13,2020-09-03
NSRGX,NMFQS,Mutual Fund,USD,2006-03-28,2018-12-28
NSRGY,PINK,Stock,USD,2007-07-13,2020-09-03
NSRIX,NMFQS,Mutual Fund,USD,2008-03-06,2020-09-03
NSRKX,NMFQS,Mutual Fund,USD,2020-07-31,2020-09-03
NSRPF,OTCQX,Stock,USD,2012-08-01,2020-09-03
NSRS,OTCMKTS,Stock,USD,2012-08-23,2020-09-03
NSRSX,NMFQS,Mutual Fund,USD,2018-12-17,2020-09-03
NSRT,OTCMKTS,Stock,USD,,
NSRTX,NMFQS,Mutual Fund,USD,,
NSRXF,OTCQX,Stock,USD,2015-02-11,2020-09-03
NSS,NYSE,Stock,USD,2013-01-29,2020-09-03
NSS1,,Stock,USD,,
NSSAX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
NSSC,NASDAQ,Stock,USD,1990-03-26,2020-09-03
NSSCX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
NSSFX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-06
NSSIX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
NSSRX,NMFQS,Mutual Fund,USD,2011-09-22,2019-12-06
NSSSY,OTCGREY,Stock,USD,,
NSSTP,PINK,Stock,USD,2017-11-28,2017-12-01
NSSTX,NMFQS,Mutual Fund,USD,,
NSSXF,OTCGREY,Stock,USD,2009-01-07,2020-09-03
NSSY,NASDAQ,Stock,USD,,
NST,NYSE,Stock,USD,,
NSTA,NASDAQ,Stock,USD,,
NSTAX,NMFQS,Mutual Fund,USD,2007-12-27,2020-09-03
NSTC,NASDAQ,Stock,USD,,
NSTCX,NMFQS,Mutual Fund,USD,2007-12-27,2020-09-03
NSTFX,NMFQS,Mutual Fund,USD,1993-06-07,2017-08-04
NSTG,NASDAQ,Stock,USD,2013-06-26,2020-09-03
NSTIX,NMFQS,Mutual Fund,USD,1992-10-02,2020-09-03
NSTKF,OTCGREY,Stock,USD,2019-11-11,2020-09-03
NSTLQ,NYSE,Stock,USD,,
NSTLX,NMFQS,Mutual Fund,USD,2003-07-15,2020-09-03
NSTM,PINK,Stock,USD,2018-09-24,2020-09-03
NSTMX,NMFQS,Mutual Fund,USD,1992-09-30,2020-09-03
NSTOX,NMFQS,Mutual Fund,USD,,
NSTR,PINK,Stock,USD,2010-01-04,2012-08-16
NSTRX,NMFQS,Mutual Fund,USD,1992-10-02,2020-09-03
NSTRY,PINK,Stock,USD,2016-04-01,2020-09-03
NSTTX,NMFQS,Mutual Fund,USD,2007-04-02,2020-09-03
NSTYY,OTCGREY,Stock,USD,2020-03-20,2020-09-03
NSU,AMEX,Stock,USD,2002-12-19,2019-03-07
NSUPF,OTCQB,Stock,USD,2007-08-09,2020-09-03
NSV,NYSE,Stock,USD,,
NSVAX,NMFQS,Mutual Fund,USD,2002-05-01,2020-09-03
NSVCX,NMFQS,Mutual Fund,USD,2011-08-31,2020-09-03
NSVGF,PINK,Stock,USD,2019-09-16,2020-09-03
NSVLF,OTCGREY,Stock,USD,2017-02-21,2020-09-03
NSVTF,OTCGREY,Stock,USD,,
NSVTX,NMFQS,Mutual Fund,USD,,
NSWEF,PINK,Stock,USD,2020-03-17,2020-09-03
NSYAX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
NSYC,PINK,Stock,USD,2007-07-13,2020-09-03
NSYCX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
NSYFX,NMFQS,Mutual Fund,USD,2016-07-05,2018-06-29
NSYIX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
NSYS,NASDAQ,Stock,USD,1993-06-24,2020-09-03
NTABF,PINK,Stock,USD,2019-01-30,2020-09-03
NTAFX,NMFQS,Mutual Fund,USD,2012-07-03,2018-04-06
NTAH,PINK,Stock,USD,2020-07-22,2020-07-24
NTAP,NASDAQ,Stock,USD,1995-11-21,2020-09-03
NTAUX,NMFQS,Mutual Fund,USD,2009-06-25,2020-09-03
NTB,NYSE,Stock,USD,2016-09-16,2020-09-03
NTBAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
NTBCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
NTBIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
NTBKQ,NASDAQ,Stock,USD,,
NTBP,PINK,Stock,USD,2017-10-19,2020-09-03
NTC,NYSE,ETF,USD,1994-10-27,2019-11-15
NTCCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
NTCFX,NMFQS,Mutual Fund,USD,2014-08-27,2016-04-19
NTCGX,NMFQS,Mutual Fund,USD,,
NTCHF,OTCMKTS,Stock,USD,2013-12-26,2020-09-03
NTCHX,NMFQS,Mutual Fund,USD,1996-03-29,2017-12-28
NTCI,OTCMKTS,Stock,USD,2017-09-29,2020-09-03
NTCO,NYSE,Stock,USD,2020-01-06,2020-09-03
NTCO-WI,NYSE,Stock,USD,,
NTCPF,OTCGREY,Stock,USD,2011-10-28,2020-09-03
NTCR,NASDAQ,Stock,USD,,
NTCS,NASDAQ,Stock,USD,,
NTCT,NASDAQ,Stock,USD,1999-08-12,2020-09-03
NTCXF,PINK,Stock,USD,2009-06-22,2020-09-03
NTDAX,NMFQS,Mutual Fund,USD,2010-12-29,2020-09-03
NTDCX,NMFQS,Mutual Fund,USD,2010-12-27,2019-11-15
NTDIX,NMFQS,Mutual Fund,USD,2010-12-27,2020-09-03
NTDMF,PINK,Stock,USD,2008-10-31,2020-09-03
NTDOF,PINK,Stock,USD,2007-08-03,2020-09-03
NTDOY,PINK,Stock,USD,2001-01-02,2020-09-03
NTDSX,NMFQS,Mutual Fund,USD,2010-12-27,2020-09-03
NTDTX,NMFQS,Mutual Fund,USD,2010-12-27,2020-09-03
NTDTY,PINK,Stock,USD,2009-05-27,2020-09-03
NTEAX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
NTEBF,PINK,Stock,USD,2019-01-30,2019-06-14
NTEC,NASDAQ,Stock,USD,2015-08-04,2020-09-03
NTEC1,NASDAQ,Stock,USD,,
NTECX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
NTEG,NASDAQ,Stock,USD,,
NTEI,PINK,Stock,USD,2009-02-05,2020-09-03
NTEIX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
NTEK,OTCMKTS,Stock,USD,2009-06-19,2020-09-03
NTERX,NMFQS,Mutual Fund,USD,2008-12-29,2017-01-23
NTES,NASDAQ,Stock,USD,2000-06-30,2020-09-03
NTEST,NYSE,Stock,USD,2016-09-19,2020-09-03
NTEST-A,NYSE,Stock,USD,2016-09-19,2019-08-07
NTEST-B,NYSE,Stock,USD,2016-09-21,2019-08-07
NTEST-C,NYSE,Stock,USD,2016-09-27,2019-08-07
NTEST-D,NYSE,Stock,USD,2019-02-11,2019-08-07
NTEST-E,NYSE,Stock,USD,2019-07-25,2019-08-07
NTEST-F,NYSE,Stock,USD,2019-07-25,2019-08-07
NTEST-G,NYSE,Stock,USD,2019-07-17,2020-09-03
NTEST-H,NYSE,Stock,USD,2019-07-12,2020-09-03
NTEST-I,NYSE,Stock,USD,2019-07-12,2020-09-03
NTEST-J,NYSE,Stock,USD,2019-07-12,2020-09-03
NTEST-K,NYSE,Stock,USD,2019-07-12,2020-09-03
NTEST-L,NYSE,Stock,USD,2019-07-17,2020-09-03
NTEST-M,NYSE,Stock,USD,2019-07-15,2020-09-03
NTEST-N,NYSE,Stock,USD,2019-07-16,2020-09-03
NTEST-O,NYSE,Stock,USD,2019-07-17,2020-09-03
NTEST-P,NYSE,Stock,USD,2019-06-24,2020-09-03
NTEST-Q,NYSE,Stock,USD,2019-07-17,2020-09-03
NTEST-R,NYSE,Stock,USD,2019-07-03,2019-08-30
NTEST-S,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-T,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-U,NYSE,Stock,USD,2019-07-05,2019-08-07
NTEST-V,NYSE,Stock,USD,2019-07-08,2019-07-23
NTEST-W,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-WD,NYSE,Stock,USD,2019-06-24,2019-08-07
NTEST-WS,NYSE,Stock,USD,2019-07-05,2019-08-07
NTEST-X,NYSE,Stock,USD,2019-06-28,2019-08-01
NTEST-Y,NYSE,Stock,USD,2019-07-30,2020-09-03
NTEST-Z,NYSE,Stock,USD,2019-07-30,2020-09-03
NTETF,OTCGREY,Stock,USD,2007-07-30,2020-09-03
NTFAX,NMFQS,Mutual Fund,USD,1998-05-11,2020-09-03
NTFCF,OTCGREY,Stock,USD,,
NTFIX,NMFQS,Mutual Fund,USD,1995-11-15,2020-09-03
NTFL,PINK,Stock,USD,2016-05-06,2020-09-03
NTFY,PINK,Stock,USD,1997-08-28,2020-09-03
NTG,NYSE,ETF,USD,2010-07-29,2020-09-03
NTG1,,Stock,USD,,
NTGL,PINK,Stock,USD,2007-07-13,2020-09-03
NTGN,NASDAQ,Stock,USD,2018-06-27,2020-05-06
NTGR,NASDAQ,Stock,USD,2003-07-31,2020-09-03
NTGRV,NASDAQ,Stock,USD,,
NTGSF,OTCQX,Stock,USD,2009-03-20,2020-09-03
NTGVX,NMFQS,Mutual Fund,USD,,
NTGX,NASDAQ,Stock,USD,,
NTHD,OTCBB,Stock,USD,2007-07-23,2020-09-03
NTHEX,NMFQS,Mutual Fund,USD,1980-01-02,2020-09-03
NTHFX,NMFQS,Mutual Fund,USD,1980-10-27,2017-06-29
NTHT,OTCGREY,Stock,USD,,
NTHWQ,,Stock,USD,,
NTI,NYSE,Stock,USD,2012-07-25,2016-07-01
NTIAX,NMFQS,Mutual Fund,USD,2000-05-31,2020-09-03
NTIBX,NMFQS,Mutual Fund,USD,2011-01-18,2019-12-06
NTIC,NASDAQ,Stock,USD,1993-09-13,2020-09-03
NTIFF,OTCGREY,Stock,USD,,
NTIFX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-06
NTII,OTCMKTS,Stock,USD,2009-09-01,2020-09-03
NTILF,OTCMKTS,Stock,USD,2017-10-30,2019-04-08
NTIOF,PINK,Stock,USD,2007-07-16,2020-09-03
NTIP,NYSE,Stock,USD,2013-10-25,2020-09-03
NTIQ,NASDAQ,Stock,USD,,
NTITX,NMFQS,Mutual Fund,USD,2008-08-01,2020-09-03
NTJAX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
NTJCX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
NTJIX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
NTK,NASDAQ,Stock,USD,2016-01-04,2016-09-01
NTK1,,Stock,USD,,
NTKI,,Stock,USD,,
NTKK,NASDAQ,Stock,USD,,
NTKLX,NMFQS,Mutual Fund,USD,1994-08-31,2020-09-03
NTL,NYSE,Stock,USD,1997-06-17,2017-12-15
NTLA,NASDAQ,Stock,USD,2016-05-06,2020-09-03
NTLDQ,,Stock,USD,,
NTLI,,Stock,USD,,
NTLK,PINK,Stock,USD,2009-10-29,2020-09-03
NTLO,NASDAQ,Stock,USD,,
NTLS,NASDAQ,Stock,USD,2006-02-09,2016-05-09
NTMAX,NMFQS,Mutual Fund,USD,2001-02-15,2017-08-11
NTMCX,NMFQS,Mutual Fund,USD,2001-02-15,2017-08-11
NTMD,NASDAQ,Stock,USD,,
NTME,OTCGREY,Stock,USD,2003-08-07,2020-09-03
NTMFX,NMFQS,Mutual Fund,USD,,
NTMV,NASDAQ,Stock,USD,,
NTN,NYSE,Stock,USD,1992-10-19,2020-09-03
NTNTY,PINK,Stock,USD,2016-08-31,2020-09-03
NTNX,NASDAQ,Stock,USD,2016-09-30,2020-09-03
NTNYX,NMFQS,Mutual Fund,USD,1986-12-10,2020-09-03
NTO,NYSE,Stock,USD,,
NTOIF,PINK,Stock,USD,2007-07-26,2020-09-03
NTOIY,PINK,Stock,USD,2011-07-05,2020-09-03
NTOL,NASDAQ,Stock,USD,,
NTOP,NASDAQ,Stock,USD,,
NTOX,OTCQB,Stock,USD,2017-10-16,2020-09-03
NTP,NYSE,Stock,USD,1992-02-26,2020-09-03
NTPA,NASDAQ,Stock,USD,,
NTPAX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
NTPCX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
NTPI,PINK,Stock,USD,2018-04-11,2018-07-11
NTPIX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
NTPL,OTCMKTS,Stock,USD,2017-10-12,2020-09-03
NTPSX,NMFQS,Mutual Fund,USD,,
NTPXX,NMFQS,Mutual Fund,USD,,
NTPY,PINK,Stock,USD,2019-12-19,2020-09-03
NTQ,AMEX,Stock,USD,,
NTR,NYSE,Stock,USD,2018-01-02,2020-09-03
NTRA,NASDAQ,Stock,USD,2015-07-02,2020-09-03
NTRB,OTCQB,Stock,USD,2017-11-30,2020-09-03
NTRI,NASDAQ,Stock,USD,2000-03-30,2019-03-08
NTRL,NASDAQ,Stock,USD,,
NTRO1,NASDAQ,Stock,USD,,
NTRP,NASDAQ,Stock,USD,2013-10-02,2020-09-03
NTRPD,,Stock,USD,,
NTRR,PINK,Stock,USD,2011-10-12,2020-09-03
NTRS,NASDAQ,Stock,USD,1990-03-26,2020-09-03
NTRSO,NASDAQ,Stock,USD,2019-10-30,2020-09-03
NTRSP,NASDAQ,Stock,USD,2014-07-31,2019-12-31
NTRT,NASDAQ,Stock,USD,,
NTRU,OTCQB,Stock,USD,2012-10-02,2020-09-03
NTS,NYSE,Stock,USD,,
NTSC,NASDAQ,Stock,USD,,
NTSFF,OTCQX,Stock,USD,1997-07-09,2020-09-03
NTSGF,PINK,Stock,USD,,
NTSL,NASDAQ,Stock,USD,,
NTSMF,OTCGREY,Stock,USD,2019-01-08,2019-05-30
NTSMX,NMFQS,Mutual Fund,USD,1995-11-15,2020-09-03
NTSP,NASDAQ,Stock,USD,,
NTST,NYSE,Stock,USD,2020-08-13,2020-09-03
NTSX,NYSE ARCA,ETF,USD,2018-08-02,2020-09-03
NTT,NYSE,Stock,USD,,
NTTAF,OTCGREY,Stock,USD,,
NTTBF,OTCGREY,Stock,USD,2001-06-13,2019-09-27
NTTCF,OTCQB,Stock,USD,2017-08-16,2020-09-03
NTTDF,PINK,Stock,USD,2001-08-16,2020-09-03
NTTHF,OTCQX,Stock,USD,2005-05-13,2020-09-03
NTTPF,OTCMKTS,Stock,USD,2018-06-05,2018-08-31
NTTT,OTCGREY,Stock,USD,,
NTTYY,PINK,Stock,USD,2001-01-02,2020-09-03
NTUR,OTCMKTS,Stock,USD,2017-09-29,2020-09-03
NTUS,NASDAQ,Stock,USD,2001-07-31,2020-09-03
NTUXY,OTCGREY,Stock,USD,,
NTVA,PINK,Stock,USD,2017-11-29,2018-10-18
NTVTX,NMFQS,Mutual Fund,USD,2008-08-01,2017-08-11
NTWK,NASDAQ,Stock,USD,1998-09-25,2020-09-03
NTWN,PINK,Stock,USD,2017-10-27,2020-09-03
NTWO,NASDAQ,Stock,USD,,
NTX,NYSE,ETF,USD,1991-10-18,2020-02-14
NTXFF,PINK,Stock,USD,2007-07-13,2020-09-03
NTXFY,PINK,Stock,USD,2010-09-07,2020-09-03
NTXNF,OTCGREY,Stock,USD,,
NTXVF,PINK,Stock,USD,2015-01-08,2020-09-03
NTY,NYSE,Stock,USD,2006-12-28,2010-09-30
NTYXX,NMFQS,Mutual Fund,USD,,
NTZ,NYSE,Stock,USD,1993-05-13,2020-09-03
NU,NYSE,Stock,USD,1984-08-29,2015-02-18
NUACF,OTCGREY,Stock,USD,2009-06-01,2019-11-05
NUAG,NYSE ARCA,ETF,USD,2016-09-15,2020-09-03
NUAN,NASDAQ,Stock,USD,1995-12-11,2020-09-03
NUAN1,NASDAQ,Stock,USD,,
NUANV,NASDAQ,Stock,USD,2019-09-24,2019-10-01
NUBAX,NMFQS,Mutual Fund,USD,2014-02-14,2020-08-17
NUBC,PINK,Stock,USD,2001-06-11,2020-09-03
NUBCX,NMFQS,Mutual Fund,USD,2014-02-14,2020-08-17
NUBD,NYSE ARCA,ETF,USD,2017-10-02,2020-09-03
NUBIX,NMFQS,Mutual Fund,USD,2014-02-14,2020-08-17
NUBK,OTCQB,Stock,USD,2001-01-02,2019-08-19
NUCAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUCCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUCIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUCL,NASDAQ,ETF,USD,,
NUCO,NASDAQ,Stock,USD,,
NUCTX,NMFQS,Mutual Fund,USD,,
NUDM,BATS,ETF,USD,2017-06-13,2020-09-03
NUE,NYSE,Stock,USD,1983-09-01,2020-09-03
NUEC,PINK,Stock,USD,2017-09-29,2020-09-03
NUEIX,NMFQS,Mutual Fund,USD,2020-08-27,2020-09-03
NUEM,BATS,ETF,USD,2017-06-13,2020-09-03
NUESX,NMFQS,Mutual Fund,USD,2018-03-26,2020-09-03
NUFMF,PINK,Stock,USD,2007-07-23,2020-09-03
NUFO,NASDAQ,Stock,USD,,
NUGAX,NMFQS,Mutual Fund,USD,2012-06-11,2020-09-03
NUGCX,NMFQS,Mutual Fund,USD,2012-06-11,2020-09-03
NUGIX,NMFQS,Mutual Fund,USD,2012-06-11,2020-09-03
NUGL,PINK,Stock,USD,2017-12-13,2020-09-03
NUGN,PINK,Stock,USD,2015-10-15,2020-09-03
NUGRX,NMFQS,Mutual Fund,USD,2012-06-11,2020-09-03
NUGS,PINK,Stock,USD,2017-12-01,2020-09-03
NUGT,NYSE ARCA,ETF,USD,2010-12-08,2020-09-03
NUGTX,NMFQS,Mutual Fund,USD,,
NUHC,,Stock,USD,,
NUHRF,OTCQB,Stock,USD,2017-10-02,2020-09-03
NUHY,NYSE ARCA,ETF,USD,2019-09-26,2020-09-03
NUI,,Stock,USD,,
NUIAX,NMFQS,Mutual Fund,USD,2013-02-01,2020-09-03
NUICX,NMFQS,Mutual Fund,USD,2013-02-01,2020-09-03
NUIIX,NMFQS,Mutual Fund,USD,2013-02-01,2020-09-03
NUIN,PINK,Stock,USD,2006-11-30,2018-09-04
NUIRX,NMFQS,Mutual Fund,USD,2013-02-01,2020-09-03
NUITX,NMFQS,Mutual Fund,USD,,
NUKK,PINK,Stock,USD,2017-12-14,2020-09-03
NULC,BATS,ETF,USD,2019-06-04,2020-09-03
NULG,BATS,ETF,USD,2016-12-14,2020-09-03
NULGF,OTCQB,Stock,USD,2011-12-30,2020-09-03
NULM,OTCBB,Stock,USD,2012-07-23,2018-06-04
NULTF,OTCMKTS,Stock,USD,2017-10-23,2018-10-16
NULV,BATS,ETF,USD,2016-12-14,2020-09-03
NUM,NYSE,ETF,USD,1991-10-17,2020-09-03
NUMBX,NMFQS,Mutual Fund,USD,1997-02-06,2015-06-16
NUMCF,PINK,Stock,USD,2014-10-17,2017-10-04
NUMD,OTCQB,Stock,USD,2016-01-07,2020-09-03
NUMD1,,Stock,USD,,
NUMG,BATS,ETF,USD,2016-12-14,2020-09-03
NUMV,BATS,ETF,USD,2016-12-14,2020-09-03
NUNZ,PINK,Stock,USD,2017-10-09,2020-09-03
NUO,NYSE,ETF,USD,1991-10-17,2020-09-03
NUOA,OTCGREY,Stock,USD,,
NUOTQ,NYSE,Stock,USD,2016-01-04,2016-05-11
NUPAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUPCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUPIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NUPMF,OTCQX,Stock,USD,2017-10-30,2020-09-03
NUPRX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
NURAF,OTCGREY,Stock,USD,2017-10-27,2020-09-03
NURE,BATS,ETF,USD,2016-12-20,2020-09-03
NURO,NASDAQ,Stock,USD,2001-01-02,2020-09-03
NUROW,NASDAQ,Stock,USD,2015-05-27,2020-05-27
NURPF,PINK,Stock,USD,2005-06-20,2020-09-03
NUS,NYSE,Stock,USD,1996-11-22,2020-09-03
NUSA,NYSE ARCA,ETF,USD,2017-04-03,2020-09-03
NUSAX,NMFQS,Mutual Fund,USD,1998-05-11,2020-09-03
NUSC,BATS,ETF,USD,2016-12-14,2020-09-03
NUSCX,NMFQS,Mutual Fund,USD,2014-05-30,2017-01-23
NUSFX,NMFQS,Mutual Fund,USD,2009-06-25,2020-09-03
NUSI,NYSE ARCA,ETF,USD,2019-12-20,2020-09-03
NUSIX,NMFQS,Mutual Fund,USD,2014-05-30,2020-09-03
NUSMF,PINK,Stock,USD,2006-05-11,2020-09-03
NUSNX,NMFQS,Mutual Fund,USD,2014-05-30,2017-01-23
NUSPQ,PINK,Stock,USD,2016-03-18,2020-09-03
NUSTX,NMFQS,Mutual Fund,USD,,
NUTR,NASDAQ,Stock,USD,1998-02-20,2017-08-24
NUTTQ,PINK,Stock,USD,1990-03-26,2020-09-03
NUUU,PINK,Stock,USD,2014-03-25,2020-09-03
NUUVF,OTCMKTS,Stock,USD,2018-01-10,2018-03-27
NUV,NYSE,ETF,USD,1987-06-17,2020-09-03
NUVA,NASDAQ,Stock,USD,2004-05-13,2020-09-03
NUVBX,NMFQS,Mutual Fund,USD,1980-01-02,2020-09-03
NUVG,PINK,Stock,USD,2016-10-26,2020-09-03
NUVI,PINK,Stock,USD,2012-01-09,2020-09-03
NUVM,PINK,Stock,USD,2005-07-27,2020-09-03
NUVR,OTCQB,Stock,USD,2001-01-02,2020-09-03
NUVSF,PINK,Stock,USD,2007-07-16,2020-09-03
NUW,NYSE,ETF,USD,2009-02-25,2020-09-03
NUXAX,NMFQS,Mutual Fund,USD,2018-02-28,2020-09-03
NUXCX,NMFQS,Mutual Fund,USD,2018-02-28,2020-09-03
NUXFF,PINK,Stock,USD,2007-07-16,2017-10-23
NUXIX,NMFQS,Mutual Fund,USD,2018-02-28,2020-09-03
NUZE,NASDAQ,Stock,USD,2017-10-13,2020-09-03
NVAAF,OTCQB,Stock,USD,2017-11-27,2020-09-03
NVAAX,NMFQS,Mutual Fund,USD,2001-02-15,2019-08-16
NVABX,NMFQS,Mutual Fund,USD,1989-09-20,2020-09-03
NVACX,NMFQS,Mutual Fund,USD,2001-02-15,2019-08-16
NVAFF,PINK,Stock,USD,2007-07-25,2018-01-09
NVAFX,NMFQS,Mutual Fund,USD,1989-12-05,2020-09-03
NVAL,NASDAQ,Stock,USD,,
NVANX,NMFQS,Mutual Fund,USD,1993-06-07,2017-08-04
NVAX,NASDAQ,Stock,USD,1995-12-13,2020-09-03
NVBAX,NMFQS,Mutual Fund,USD,,
NVBCX,NMFQS,Mutual Fund,USD,,
NVBFX,NMFQS,Mutual Fund,USD,,
NVBIX,NMFQS,Mutual Fund,USD,,
NVCCX,NMFQS,Mutual Fund,USD,2015-01-05,2020-09-03
NVCN,NASDAQ,Stock,USD,2007-02-05,2020-09-03
NVCP,PINK,Stock,USD,2002-07-30,2020-09-03
NVCR,NASDAQ,Stock,USD,2015-10-02,2020-09-03
NVDA,NASDAQ,Stock,USD,1999-01-22,2020-09-03
NVDAX,NMFQS,Mutual Fund,USD,1996-05-01,2020-09-03
NVDBX,NMFQS,Mutual Fund,USD,1996-05-03,2017-04-12
NVDEF,OTCQB,Stock,USD,2008-06-24,2020-09-03
NVDEX,NMFQS,Mutual Fund,USD,1994-11-10,2020-09-03
NVDL,PINK,Stock,USD,1997-11-21,2017-06-26
NVDM,NASDAQ,Stock,USD,,
NVDQ,NASDAQ,Stock,USD,2008-06-25,2017-09-11
NVE,NYSE,Stock,USD,,
NVEC,NASDAQ,Stock,USD,1996-09-11,2020-09-03
NVEE,NASDAQ,Stock,USD,2013-09-30,2020-09-03
NVES,PINK,Stock,USD,2011-12-27,2020-09-03
NVET,NASDAQ,Stock,USD,2015-02-05,2017-08-10
NVFY,NASDAQ,Stock,USD,2011-10-17,2020-09-03
NVG,NYSE,ETF,USD,2002-09-12,2020-09-03
NVGBX,NMFQS,Mutual Fund,USD,1994-11-10,2020-09-03
NVGC,OTCMKTS,Stock,USD,2017-09-22,2019-03-21
NVGI,PINK,Stock,USD,2017-04-21,2020-09-03
NVGLF,PINK,Stock,USD,2014-05-06,2020-09-03
NVGN,NASDAQ,Stock,USD,1999-01-06,2017-11-22
NVGNF,OTCGREY,Stock,USD,2001-06-08,2020-09-03
NVGRX,NMFQS,Mutual Fund,USD,1999-01-04,2016-12-05
NVGS,NYSE,Stock,USD,2007-01-09,2020-09-03
NVGT,PINK,Stock,USD,2007-08-20,2020-09-03
NVHAX,NMFQS,Mutual Fund,USD,2013-02-04,2020-09-03
NVHCX,NMFQS,Mutual Fund,USD,2013-02-04,2020-09-03
NVHIX,NMFQS,Mutual Fund,USD,2013-02-04,2020-09-03
NVHTX,NMFQS,Mutual Fund,USD,,
NVI,,Stock,USD,,
NVIC,OTCMKTS,Stock,USD,1993-10-12,2020-09-03
NVICX,NMFQS,Mutual Fund,USD,1998-05-22,2016-06-24
NVIV,NASDAQ,Stock,USD,2010-10-29,2020-09-03
NVL,,Stock,USD,,
NVLD,NASDAQ,Stock,USD,,
NVLIX,NMFQS,Mutual Fund,USD,2009-05-15,2020-09-03
NVLNF,NASDAQ,Stock,USD,1990-03-26,2020-01-16
NVLPF,PINK,Stock,USD,2019-06-24,2020-09-03
NVLS,NASDAQ,Stock,USD,2006-12-28,2017-07-24
NVLS1,,Stock,USD,,
NVMBX,NMFQS,Mutual Fund,USD,1994-11-10,2020-09-03
NVMI,NASDAQ,Stock,USD,2000-04-11,2020-09-03
NVMLF,PINK,Stock,USD,,
NVNT,PINK,Stock,USD,2017-09-22,2020-09-03
NVNW,NASDAQ,Stock,USD,,
NVNXF,PINK,Stock,USD,2020-06-02,2020-09-03
NVO,NYSE,Stock,USD,1982-01-04,2020-09-03
NVOAX,NMFQS,Mutual Fund,USD,2004-12-08,2017-08-11
NVOCX,NMFQS,Mutual Fund,USD,2004-12-08,2017-08-11
NVORX,NMFQS,Mutual Fund,USD,2004-12-08,2017-08-11
NVOS,OTCQB,Stock,USD,2017-09-22,2020-09-03
